59,-1,387.891,176.475,296.549,142.801,0.287,1,-1
60,-1,387.937,176.836,296.095,142.392,0.283,1,-1
61,-1,387.865,176.772,296.163,142.298,0.284,1,-1
62,-1,387.706,176.812,296.392,142.180,0.285,1,-1
63,-1,387.638,176.901,296.583,142.358,0.285,1,-1
64,-1,387.007,176.420,298.059,142.810,0.279,1,-1
65,-1,387.524,176.280,297.331,143.294,0.291,1,-1
66,-1,387.462,176.301,297.404,143.343,0.292,1,-1
67,-1,387.644,176.113,296.969,143.239,0.297,1,-1
68,-1,387.610,176.059,297.211,142.985,0.299,1,-1
69,-1,387.733,175.982,297.516,143.170,0.288,1,-1
70,-1,387.727,175.940,297.429,143.259,0.294,1,-1
71,-1,387.982,175.980,296.633,143.422,0.316,1,-1
72,-1,388.381,175.676,296.466,143.768,0.317,1,-1
73,-1,388.377,175.702,296.457,143.720,0.317,1,-1
74,-1,387.658,175.742,297.727,143.352,0.296,1,-1
75,-1,388.254,176.243,296.254,142.880,0.322,1,-1
76,-1,388.684,176.448,295.603,142.280,0.339,1,-1
77,-1,388.709,176.461,295.560,142.353,0.341,1,-1
78,-1,388.261,176.665,295.777,142.101,0.327,1,-1
79,-1,389.003,176.458,294.467,142.127,0.346,1,-1
80,-1,388.973,176.458,294.508,142.148,0.347,1,-1
81,-1,389.382,176.203,294.014,142.962,0.317,1,-1
82,-1,389.113,176.521,294.203,142.347,0.314,1,-1
83,-1,388.577,176.551,295.098,142.717,0.314,1,-1
84,-1,388.558,176.630,295.088,142.638,0.308,1,-1
85,-1,387.961,176.582,295.955,142.675,0.306,1,-1
86,-1,388.640,176.618,294.829,142.021,0.311,1,-1
87,-1,387.782,175.874,296.729,143.691,0.307,1,-1
88,-1,387.784,175.842,296.741,143.715,0.308,1,-1
89,-1,387.477,175.011,297.906,145.176,0.312,1,-1
90,-1,388.057,174.722,297.218,145.557,0.319,1,-1
91,-1,388.069,174.665,297.215,145.650,0.319,1,-1
92,-1,388.063,173.835,298.220,146.870,0.306,1,-1
93,-1,387.864,174.194,298.099,146.140,0.293,1,-1
94,-1,387.900,174.138,298.039,146.191,0.295,1,-1
95,-1,387.551,175.139,298.054,145.028,0.283,1,-1
96,-1,388.124,175.006,296.641,145.255,0.306,1,-1
97,-1,387.805,174.927,296.804,145.234,0.306,1,-1
98,-1,387.864,175.035,296.397,144.692,0.330,1,-1
99,-1,388.108,175.069,295.988,144.640,0.334,1,-1
100,-1,387.511,174.664,297.338,145.307,0.334,1,-1
101,-1,388.208,174.831,296.167,145.038,0.328,1,-1
102,-1,388.242,174.796,296.175,145.132,0.328,1,-1
103,-1,388.277,174.620,296.317,145.511,0.330,1,-1
104,-1,388.717,175.260,295.178,144.525,0.333,1,-1
105,-1,388.773,175.294,295.006,144.469,0.333,1,-1
106,-1,971.802,32.290,301.869,170.387,0.415,0,-1
106,-1,390.095,175.541,292.414,143.989,0.317,1,-1
107,-1,975.721,31.272,281.018,172.632,0.830,0,-1
107,-1,390.376,175.952,291.594,143.384,0.324,1,-1
108,-1,969.657,33.743,294.145,166.814,0.294,0,-1
108,-1,390.872,176.377,289.464,142.619,0.312,1,-1
109,-1,969.920,33.706,293.278,166.886,0.304,0,-1
109,-1,391.007,176.442,289.245,142.550,0.313,1,-1
110,-1,968.548,34.223,294.869,164.689,0.370,0,-1
110,-1,389.594,175.711,293.253,143.533,0.305,1,-1
111,-1,965.710,29.075,299.103,174.289,0.410,0,-1
111,-1,389.859,174.841,293.908,144.587,0.292,1,-1
112,-1,964.606,34.897,161.057,147.258,0.258,0,-1
112,-1,391.003,174.926,290.862,143.984,0.303,1,-1
113,-1,964.540,35.198,160.948,146.971,0.255,0,-1
113,-1,390.887,174.827,291.393,144.123,0.297,1,-1
114,-1,392.995,175.429,285.873,142.694,0.323,1,-1
115,-1,954.312,28.139,176.870,142.509,0.400,0,-1
115,-1,391.036,175.234,289.550,142.987,0.305,1,-1
116,-1,953.626,28.309,177.306,142.758,0.370,0,-1
116,-1,390.308,174.960,291.315,143.296,0.305,1,-1
117,-1,904.642,24.757,224.903,143.595,0.844,0,-1
117,-1,387.940,168.458,300.467,150.294,0.353,1,-1
118,-1,892.434,28.176,234.327,143.902,0.745,0,-1
118,-1,387.997,169.951,300.072,148.662,0.356,1,-1
119,-1,882.857,26.216,231.355,144.318,0.705,0,-1
119,-1,387.754,167.663,301.323,151.781,0.327,1,-1
120,-1,883.297,26.089,230.791,144.263,0.670,0,-1
120,-1,387.868,167.577,301.220,151.862,0.327,1,-1
121,-1,849.348,25.958,238.629,146.189,0.758,0,-1
121,-1,388.031,169.636,300.661,149.471,0.302,1,-1
122,-1,855.934,20.784,213.537,153.518,0.913,0,-1
122,-1,388.149,168.967,300.997,150.213,0.307,1,-1
123,-1,840.683,20.873,209.199,155.213,0.963,0,-1
123,-1,389.071,166.477,300.092,152.153,0.372,1,-1
124,-1,840.427,20.833,209.502,155.214,0.962,0,-1
124,-1,389.026,166.487,300.116,152.224,0.369,1,-1
125,-1,829.512,28.374,221.465,144.665,0.941,0,-1
125,-1,388.732,167.112,300.450,151.533,0.412,1,-1
126,-1,828.609,26.446,214.047,141.300,0.677,0,-1
126,-1,388.836,166.011,300.513,152.280,0.401,1,-1
127,-1,828.780,26.255,214.283,141.645,0.663,0,-1
127,-1,388.859,166.068,300.464,152.169,0.398,1,-1
128,-1,835.070,23.068,179.149,130.173,0.734,0,-1
128,-1,387.851,165.801,301.961,153.802,0.275,1,-1
129,-1,840.171,20.840,140.477,125.262,0.704,0,-1
130,-1,827.424,21.358,118.921,112.059,0.355,0,-1
130,-1,386.655,165.584,303.631,156.770,0.253,1,-1
131,-1,827.433,21.333,118.933,112.020,0.369,0,-1
131,-1,386.698,165.534,303.686,156.761,0.252,1,-1
132,-1,805.998,19.535,132.182,108.364,0.541,0,-1
132,-1,387.850,165.290,302.392,156.267,0.305,1,-1
133,-1,778.306,15.299,145.517,107.373,0.818,0,-1
133,-1,388.454,165.817,301.860,155.159,0.316,1,-1
134,-1,730.251,16.991,168.383,102.587,0.721,0,-1
134,-1,388.309,165.911,301.933,155.241,0.333,1,-1
135,-1,387.556,164.566,303.594,157.541,0.281,1,-1
136,-1,387.559,164.682,303.754,157.281,0.282,1,-1
137,-1,701.056,17.507,182.875,96.794,0.306,0,-1
138,-1,384.500,166.872,306.791,154.782,0.279,1,-1
139,-1,694.237,16.632,186.878,98.068,0.252,0,-1
139,-1,384.527,166.761,306.917,155.065,0.276,1,-1
140,-1,685.135,17.079,195.934,91.847,0.737,0,-1
140,-1,389.380,167.346,299.395,151.811,0.329,1,-1
141,-1,692.111,15.713,173.175,90.555,0.856,0,-1
141,-1,388.740,167.549,302.045,152.459,0.261,1,-1
142,-1,686.296,14.410,142.927,75.753,0.791,0,-1
142,-1,389.640,168.118,299.284,151.120,0.306,1,-1
143,-1,686.300,14.379,142.915,75.771,0.788,0,-1
143,-1,389.586,167.901,299.426,151.296,0.301,1,-1
144,-1,678.232,13.418,134.850,73.123,0.782,0,-1
144,-1,389.060,169.050,300.460,149.349,0.327,1,-1
145,-1,666.623,13.599,120.608,72.976,0.715,0,-1
145,-1,389.346,168.889,299.450,148.944,0.404,1,-1
146,-1,657.523,13.665,107.386,72.210,0.787,0,-1
146,-1,389.050,169.617,299.449,149.431,0.404,1,-1
147,-1,657.434,13.661,107.574,72.217,0.790,0,-1
147,-1,389.087,169.656,299.445,149.437,0.415,1,-1
148,-1,633.032,14.253,110.826,74.760,0.818,0,-1
148,-1,389.755,170.386,298.622,148.801,0.348,1,-1
149,-1,621.205,13.579,124.381,75.604,0.728,0,-1
149,-1,389.678,169.388,297.952,150.665,0.378,1,-1
150,-1,621.137,13.596,124.413,75.500,0.743,0,-1
150,-1,389.565,169.588,298.100,150.410,0.381,1,-1
151,-1,583.732,13.035,158.441,74.705,0.788,0,-1
151,-1,389.479,171.317,298.312,148.397,0.348,1,-1
152,-1,569.163,14.215,173.132,73.083,0.672,0,-1
152,-1,389.695,170.441,297.849,148.578,0.426,1,-1
153,-1,569.108,14.192,173.362,73.173,0.672,0,-1
153,-1,389.940,170.296,297.386,148.773,0.432,1,-1
154,-1,556.952,12.026,180.911,75.186,0.426,0,-1
154,-1,390.136,170.627,296.905,149.177,0.402,1,-1
155,-1,388.024,174.039,299.621,146.696,0.266,1,-1
156,-1,388.167,174.600,297.530,145.797,0.260,1,-1
157,-1,388.315,174.832,297.388,145.407,0.253,1,-1
158,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
159,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
160,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
161,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
162,-1,391.372,176.033,291.109,141.520,0.312,1,-1
163,-1,389.247,176.307,294.070,141.323,0.360,1,-1
164,-1,389.108,176.186,294.298,141.446,0.358,1,-1
165,-1,455.937,5.430,149.236,60.092,0.378,0,-1
165,-1,388.606,176.757,296.149,139.924,0.424,1,-1
166,-1,448.844,6.934,156.500,58.212,0.469,0,-1
166,-1,388.606,176.498,295.799,140.344,0.506,1,-1
167,-1,448.802,6.834,156.497,58.138,0.489,0,-1
167,-1,388.551,176.274,296.196,140.627,0.506,1,-1
168,-1,387.472,177.808,298.558,138.360,0.336,1,-1
169,-1,410.318,7.621,190.684,58.813,0.521,0,-1
169,-1,387.908,176.969,298.246,139.728,0.311,1,-1
170,-1,389.566,175.382,294.862,141.397,0.417,1,-1
171,-1,389.503,175.313,295.335,141.517,0.404,1,-1
172,-1,375.939,7.333,191.367,61.288,0.350,0,-1
173,-1,366.290,7.168,185.650,61.434,0.457,0,-1
173,-1,385.142,176.751,303.238,139.864,0.266,1,-1
174,-1,366.153,7.145,185.176,61.393,0.478,0,-1
174,-1,384.890,176.713,303.802,139.977,0.270,1,-1
177,-1,332.686,6.958,159.064,61.266,0.276,0,-1
179,-1,309.421,6.774,170.836,61.966,0.581,0,-1
180,-1,294.416,10.522,188.233,63.079,0.533,0,-1
180,-1,386.281,177.811,297.339,139.164,0.296,1,-1
181,-1,294.442,10.524,188.223,62.997,0.517,0,-1
181,-1,386.077,177.925,297.565,139.130,0.294,1,-1
182,-1,253.208,15.144,232.668,70.412,0.729,0,-1
182,-1,383.445,176.076,301.995,140.201,0.309,1,-1
183,-1,221.576,13.905,253.174,79.763,0.822,0,-1
184,-1,221.575,14.006,253.380,79.593,0.820,0,-1
185,-1,198.599,15.857,270.700,88.155,0.878,0,-1
185,-1,383.169,174.547,303.334,142.198,0.297,1,-1
186,-1,188.646,15.858,276.117,93.796,0.640,0,-1
186,-1,382.389,175.435,303.444,142.158,0.256,1,-1
187,-1,176.779,16.183,265.933,93.650,0.728,0,-1
187,-1,383.433,174.617,302.755,142.506,0.252,1,-1
188,-1,176.820,16.189,264.654,93.616,0.734,0,-1
189,-1,169.937,18.277,257.379,95.457,0.876,0,-1
190,-1,165.576,18.104,249.888,97.777,0.925,0,-1
191,-1,165.552,18.152,249.772,97.769,0.922,0,-1
192,-1,154.587,22.673,238.334,103.746,0.974,0,-1
193,-1,144.590,21.369,236.121,111.206,0.900,0,-1
194,-1,144.597,21.351,236.076,111.196,0.897,0,-1
195,-1,138.529,33.749,228.329,119.238,0.949,0,-1
195,-1,386.460,171.802,300.778,148.390,0.253,1,-1
196,-1,134.662,39.596,233.065,137.580,0.873,0,-1
196,-1,388.064,170.483,298.703,150.072,0.332,1,-1
197,-1,132.252,48.745,236.361,139.631,0.956,0,-1
197,-1,387.949,170.729,299.619,150.067,0.292,1,-1
198,-1,132.241,48.739,236.360,139.685,0.956,0,-1
198,-1,387.933,170.691,299.627,150.037,0.291,1,-1
199,-1,128.174,63.667,239.745,132.994,0.928,0,-1
200,-1,126.059,72.315,233.635,134.443,0.905,0,-1
201,-1,126.113,72.290,233.916,134.438,0.915,0,-1
202,-1,116.565,82.399,229.638,128.082,0.985,0,-1
203,-1,110.815,89.167,239.563,117.216,0.984,0,-1
204,-1,105.469,96.239,240.263,110.821,0.983,0,-1
205,-1,105.513,96.217,240.358,110.853,0.983,0,-1
206,-1,103.571,101.108,236.580,111.543,0.985,0,-1
206,-1,384.258,167.270,304.722,155.513,0.272,1,-1
207,-1,99.458,106.055,240.291,114.387,0.972,0,-1
207,-1,383.048,167.058,305.385,155.205,0.313,1,-1
208,-1,99.313,106.082,240.515,114.498,0.972,0,-1
208,-1,383.350,167.257,304.652,155.010,0.324,1,-1
209,-1,96.647,116.752,238.694,113.513,0.917,0,-1
209,-1,384.230,170.849,302.797,151.863,0.300,1,-1
210,-1,93.180,119.877,244.083,114.796,0.954,0,-1
210,-1,384.582,169.898,302.195,153.642,0.294,1,-1
211,-1,93.186,120.015,244.148,114.568,0.952,0,-1
211,-1,384.673,169.918,302.119,153.638,0.297,1,-1
212,-1,90.984,124.139,245.649,120.498,0.698,0,-1
212,-1,383.163,170.848,304.809,151.177,0.384,1,-1
213,-1,91.470,129.291,245.869,122.840,0.515,0,-1
213,-1,383.941,171.314,303.677,150.659,0.395,1,-1
214,-1,91.824,133.705,242.992,121.408,0.539,0,-1
214,-1,385.279,171.846,301.706,151.115,0.336,1,-1
215,-1,91.700,133.769,243.096,121.454,0.534,0,-1
215,-1,385.228,171.959,301.610,150.807,0.322,1,-1
216,-1,387.089,172.102,300.972,149.839,0.370,1,-1
217,-1,95.111,143.440,238.026,119.816,0.669,0,-1
217,-1,386.770,171.607,300.771,150.247,0.329,1,-1
218,-1,95.202,143.378,237.642,119.973,0.646,0,-1
218,-1,386.851,171.625,300.579,150.374,0.331,1,-1
219,-1,100.538,144.420,233.594,121.565,0.753,0,-1
219,-1,389.163,171.309,297.885,151.569,0.300,1,-1
220,-1,102.439,144.601,233.717,122.692,0.836,0,-1
221,-1,103.624,148.884,238.951,120.045,0.791,0,-1
222,-1,103.739,148.828,238.656,120.087,0.800,0,-1
223,-1,101.188,148.062,243.522,123.281,0.590,0,-1
224,-1,98.650,150.015,242.393,122.627,0.479,0,-1
225,-1,98.730,150.278,242.597,122.047,0.507,0,-1
226,-1,384.958,170.079,302.582,152.207,0.352,1,-1
227,-1,385.242,169.610,302.339,152.831,0.305,1,-1
228,-1,385.212,169.733,302.206,152.597,0.311,1,-1
229,-1,385.334,169.346,302.388,153.052,0.270,1,-1
230,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
231,-1,87.041,154.161,244.784,122.999,0.264,0,-1
232,-1,86.974,154.109,244.666,123.119,0.270,0,-1
233,-1,385.606,169.564,301.168,152.174,0.306,1,-1
234,-1,385.466,169.715,302.044,151.878,0.268,1,-1
235,-1,385.909,168.970,301.657,152.912,0.258,1,-1
236,-1,385.428,168.386,302.614,152.873,0.326,1,-1
237,-1,386.968,167.677,301.186,153.864,0.307,1,-1
238,-1,386.993,167.703,301.071,153.841,0.306,1,-1
239,-1,89.670,152.124,257.273,124.249,0.582,0,-1
240,-1,89.353,150.936,253.324,125.566,0.406,0,-1
240,-1,386.154,167.276,300.995,155.161,0.270,1,-1
241,-1,89.328,150.966,250.767,123.334,0.649,0,-1
242,-1,89.576,151.052,249.415,123.128,0.625,0,-1
243,-1,90.615,147.835,252.216,125.076,0.893,0,-1
244,-1,90.918,147.286,249.471,124.489,0.932,0,-1
245,-1,91.075,147.162,249.485,124.659,0.932,0,-1
246,-1,91.030,148.398,246.431,122.586,0.890,0,-1
247,-1,88.808,149.812,256.038,119.623,0.856,0,-1
248,-1,86.341,151.741,257.252,116.088,0.714,0,-1
249,-1,86.183,151.848,257.876,116.075,0.724,0,-1
250,-1,85.968,148.321,250.609,121.564,0.731,0,-1
250,-1,386.285,167.418,301.783,156.629,0.280,1,-1
251,-1,89.510,146.102,237.218,123.531,0.288,0,-1
251,-1,386.730,167.670,301.360,156.922,0.265,1,-1
252,-1,89.400,146.172,237.020,123.414,0.315,0,-1
252,-1,386.511,167.809,301.642,156.683,0.274,1,-1
253,-1,84.474,150.248,262.455,121.031,0.619,0,-1
253,-1,384.413,166.908,304.451,156.692,0.308,1,-1
254,-1,84.232,153.088,258.017,119.264,0.661,0,-1
255,-1,84.645,152.888,256.873,119.485,0.671,0,-1
256,-1,80.821,156.566,261.682,116.456,0.766,0,-1
256,-1,384.720,167.183,303.772,155.127,0.333,1,-1
257,-1,75.442,157.485,264.138,115.800,0.677,0,-1
257,-1,382.353,165.635,307.663,155.285,0.253,1,-1
258,-1,65.398,160.820,277.632,111.769,0.696,0,-1
258,-1,383.690,165.698,306.513,154.064,0.343,1,-1
259,-1,65.028,161.278,278.778,111.198,0.674,0,-1
259,-1,383.629,165.730,306.442,154.029,0.345,1,-1
260,-1,59.281,162.895,297.902,114.800,0.782,0,-1
260,-1,382.817,165.952,307.617,154.965,0.314,1,-1
261,-1,56.848,167.527,309.949,113.439,0.480,0,-1
261,-1,383.618,166.527,306.116,154.074,0.345,1,-1
262,-1,56.084,167.597,312.399,113.507,0.504,0,-1
262,-1,383.497,166.055,306.497,154.561,0.338,1,-1
263,-1,49.212,170.235,330.253,112.986,0.359,0,-1
263,-1,388.400,167.277,300.240,154.803,0.281,1,-1
264,-1,387.628,168.066,301.616,154.219,0.348,1,-1
265,-1,387.809,169.246,301.593,153.681,0.272,1,-1
266,-1,387.829,169.306,301.498,153.628,0.269,1,-1
267,-1,387.543,170.244,302.315,152.731,0.274,1,-1
268,-1,388.490,170.750,300.329,151.646,0.287,1,-1
269,-1,388.666,170.691,300.282,151.790,0.285,1,-1
270,-1,387.898,171.888,300.673,150.341,0.297,1,-1
271,-1,387.429,170.847,301.472,150.589,0.354,1,-1
272,-1,387.255,170.929,301.790,150.603,0.343,1,-1
273,-1,388.662,171.955,299.944,149.063,0.323,1,-1
274,-1,388.212,173.071,299.597,147.679,0.312,1,-1
275,-1,387.510,172.744,301.308,148.025,0.260,1,-1
276,-1,388.191,172.682,300.481,148.071,0.293,1,-1
277,-1,388.245,172.707,300.467,148.146,0.292,1,-1
278,-1,388.126,170.914,302.332,150.068,0.257,1,-1
279,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
280,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
281,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
282,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
283,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
284,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
285,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
286,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
287,-1,388.387,174.150,298.506,145.175,0.256,1,-1
288,-1,388.354,174.237,298.468,145.011,0.256,1,-1
289,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
290,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
291,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
292,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
293,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
294,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
295,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
296,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
297,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
298,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
299,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
300,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
301,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
302,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
303,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
304,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
305,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
306,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
307,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
308,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
309,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
312,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
313,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
314,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
315,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
316,-1,1.363,155.703,219.857,104.174,0.395,0,-1
317,-1,2.643,153.211,215.258,107.083,0.551,0,-1
318,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
319,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
320,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
321,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
322,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
323,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
324,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
325,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
326,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
327,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
370,-1,8.698,14.321,210.394,72.673,0.252,0,-1
371,-1,9.011,14.456,210.154,72.558,0.276,0,-1
385,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
386,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
387,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
392,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
396,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
400,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
401,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
402,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
413,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
414,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
418,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
420,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
421,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
422,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
423,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
424,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
425,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
426,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
427,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
428,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
429,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
430,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
431,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
433,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
434,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
435,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
436,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
437,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
438,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
439,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
441,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
442,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
443,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
449,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
450,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
451,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
452,-1,0.000,-120.000,0.000,0.000,0.000,0,-1
